   -2.937500E+0;   +1.000000E+0
   -2.875000E+0;   +0.000000E+0
   -2.812500E+0;   +1.000000E+0
   -2.750000E+0;   +0.000000E+0
   -2.687500E+0;   +0.000000E+0
   -2.625000E+0;   +1.000000E+0
   -2.562500E+0;   +2.000000E+0
   -2.500000E+0;   +2.000000E+0
   -2.437500E+0;   +1.000000E+0
   -2.375000E+0;   +1.000000E+0
   -2.312500E+0;   +3.000000E+0
   -2.250000E+0;   +2.000000E+0
   -2.187500E+0;   +2.000000E+0
   -2.125000E+0;   +0.000000E+0
   -2.062500E+0;   +1.000000E+0
   -2.000000E+0;   +1.000000E+0
   -1.937500E+0;   +2.000000E+0
   -1.875000E+0;   +1.000000E+0
   -1.812500E+0;   +1.000000E+0
   -1.750000E+0;   +2.000000E+0
   -1.687500E+0;   +1.000000E+0
   -1.625000E+0;   +1.000000E+0
   -1.562500E+0;   +4.000000E+0
   -1.500000E+0;   +9.000000E+0
   -1.437500E+0;   +8.000000E+0
   -1.375000E+0;   +6.000000E+0
   -1.312500E+0;   +1.000000E+1
   -1.250000E+0;   +1.500000E+1
   -1.187500E+0;   +3.000000E+1
   -1.125000E+0;   +3.600000E+1
   -1.062500E+0;   +4.000000E+1
   -1.000000E+0;   +5.900000E+1
   -9.375000E-1;   +7.500000E+1
   -8.750000E-1;   +1.150000E+2
   -8.125000E-1;   +2.080000E+2
   -7.500000E-1;   +3.800000E+2
   -6.875000E-1;   +6.070000E+2
   -6.250000E-1;   +1.136000E+3
   -5.625000E-1;   +2.060000E+3
   -5.000000E-1;   +4.145000E+3
   -4.375000E-1;   +8.253000E+3
   -3.750000E-1;   +1.666000E+4
   -3.125000E-1;   +3.361300E+4
   -2.500000E-1;   +6.587600E+4
   -1.875000E-1;   +1.297100E+5
   -1.250000E-1;   +2.117460E+5
   -6.250000E-2;   +2.747990E+5
   +0.000000E+0;   +2.875510E+5
   +6.250000E-2;   +2.380730E+5
   +1.250000E-1;   +1.491320E+5
   +1.875000E-1;   +6.767300E+4
   +2.500000E-1;   +2.409600E+4
   +3.125000E-1;   +7.482000E+3
   +3.750000E-1;   +2.243000E+3
   +4.375000E-1;   +5.930000E+2
   +5.000000E-1;   +1.670000E+2
   +5.625000E-1;   +3.100000E+1
   +6.250000E-1;   +1.600000E+1
   +6.875000E-1;   +2.000000E+0
   +7.500000E-1;   +6.000000E+0
   +8.125000E-1;   +4.000000E+0
   +8.750000E-1;   +0.000000E+0
   +9.375000E-1;   +1.000000E+0
   +1.000000E+0;   +0.000000E+0
   +1.062500E+0;   +2.000000E+0
   +1.125000E+0;   +0.000000E+0
   +1.187500E+0;   +1.000000E+0
   +1.250000E+0;   +2.000000E+0
   +1.312500E+0;   +0.000000E+0
   +1.375000E+0;   +1.000000E+0
   +1.437500E+0;   +0.000000E+0
   +1.500000E+0;   +2.000000E+0
   +1.562500E+0;   +1.000000E+0
   +1.625000E+0;   +3.000000E+0
   +1.687500E+0;   +3.000000E+0
   +1.750000E+0;   +2.000000E+0
   +1.812500E+0;   +1.000000E+0
   +1.875000E+0;   +1.000000E+0
   +1.937500E+0;   +2.000000E+0
   +2.000000E+0;   +2.000000E+0
   +2.062500E+0;   +0.000000E+0
   +2.125000E+0;   +2.000000E+0
   +2.187500E+0;   +0.000000E+0
   +2.250000E+0;   +1.000000E+0
   +2.312500E+0;   +0.000000E+0
   +2.375000E+0;   +1.000000E+0
   +2.437500E+0;   +0.000000E+0
   +2.500000E+0;   +2.000000E+0
   +2.562500E+0;   +2.000000E+0
   +2.625000E+0;   +0.000000E+0
   +2.687500E+0;   +0.000000E+0
   +2.750000E+0;   +1.000000E+0
   +2.812500E+0;   +2.000000E+0
   +2.875000E+0;   +1.000000E+0
   +2.937500E+0;   +0.000000E+0
   +3.000000E+0;   +1.000000E+0
   +3.062500E+0;   +2.000000E+0
   +3.125000E+0;   +1.000000E+0
   +3.187500E+0;   +3.000000E+0
   +3.250000E+0;   +1.000000E+0
   +3.312500E+0;   +0.000000E+0
   +3.375000E+0;   +1.000000E+0
   +3.437500E+0;   +1.000000E+0
   +3.500000E+0;   +1.000000E+0
   +3.562500E+0;   +1.000000E+0
   +3.625000E+0;   +1.000000E+0
   +3.687500E+0;   +0.000000E+0
   +3.750000E+0;   +1.000000E+0
   +3.812500E+0;   +0.000000E+0
   +3.875000E+0;   +0.000000E+0
   +3.937500E+0;   +6.000000E+0
   +4.000000E+0;   +3.000000E+0
   +4.062500E+0;   +0.000000E+0
   +4.125000E+0;   +0.000000E+0
   +4.187500E+0;   +0.000000E+0
   +4.250000E+0;   +4.000000E+0
   +4.312500E+0;   +3.000000E+0
   +4.375000E+0;   +2.000000E+0
   +4.437500E+0;   +0.000000E+0
   +4.500000E+0;   +1.000000E+0
   +4.562500E+0;   +1.000000E+0
   +4.625000E+0;   +1.000000E+0
   +4.687500E+0;   +1.000000E+0
   +4.750000E+0;   +2.000000E+0
   +4.812500E+0;   +2.000000E+0
   +4.875000E+0;   +3.000000E+0
   +4.937500E+0;   +2.000000E+0
   +5.000000E+0;   +1.000000E+0
   +5.062500E+0;   +0.000000E+0
   +5.125000E+0;   +2.000000E+0
   +5.187500E+0;   +8.000000E+0
   +5.250000E+0;   +1.000000E+1
   +5.312500E+0;   +8.000000E+0
   +5.375000E+0;   +9.000000E+0
   +5.437500E+0;   +4.000000E+0
   +5.500000E+0;   +3.000000E+0
   +5.562500E+0;   +1.500000E+1
   +5.625000E+0;   +1.100000E+1
   +5.687500E+0;   +8.000000E+0
   +5.750000E+0;   +1.100000E+1
   +5.812500E+0;   +7.000000E+0
   +5.875000E+0;   +1.600000E+1
   +5.937500E+0;   +5.000000E+0
   +6.000000E+0;   +7.000000E+0
   +6.062500E+0;   +7.000000E+0
   +6.125000E+0;   +9.000000E+0
   +6.187500E+0;   +6.000000E+0
   +6.250000E+0;   +1.100000E+1
   +6.312500E+0;   +5.000000E+0
   +6.375000E+0;   +4.000000E+0
   +6.437500E+0;   +5.000000E+0
   +6.500000E+0;   +3.000000E+0
   +6.562500E+0;   +1.000000E+1
   +6.625000E+0;   +1.300000E+1
   +6.687500E+0;   +1.300000E+1
   +6.750000E+0;   +8.000000E+0
   +6.812500E+0;   +6.000000E+0
   +6.875000E+0;   +4.000000E+0
   +6.937500E+0;   +8.000000E+0
   +7.000000E+0;   +1.300000E+1
   +7.062500E+0;   +9.000000E+0
   +7.125000E+0;   +9.000000E+0
   +7.187500E+0;   +9.000000E+0
   +7.250000E+0;   +1.200000E+1
   +7.312500E+0;   +9.000000E+0
   +7.375000E+0;   +1.100000E+1
   +7.437500E+0;   +1.100000E+1
   +7.500000E+0;   +7.000000E+0
   +7.562500E+0;   +1.400000E+1
   +7.625000E+0;   +1.200000E+1
   +7.687500E+0;   +1.500000E+1
   +7.750000E+0;   +1.400000E+1
   +7.812500E+0;   +1.500000E+1
   +7.875000E+0;   +1.100000E+1
   +7.937500E+0;   +1.900000E+1
   +8.000000E+0;   +1.100000E+1
   +8.062500E+0;   +1.200000E+1
   +8.125000E+0;   +1.500000E+1
   +8.187500E+0;   +1.000000E+1
   +8.250000E+0;   +2.300000E+1
   +8.312500E+0;   +1.500000E+1
   +8.375000E+0;   +1.300000E+1
   +8.437500E+0;   +9.000000E+0
   +8.500000E+0;   +1.100000E+1
   +8.562500E+0;   +1.500000E+1
   +8.625000E+0;   +7.000000E+0
   +8.687500E+0;   +8.000000E+0
   +8.750000E+0;   +4.000000E+0
   +8.812500E+0;   +1.100000E+1
   +8.875000E+0;   +1.200000E+1
   +8.937500E+0;   +9.000000E+0
   +9.000000E+0;   +8.000000E+0
   +9.062500E+0;   +1.100000E+1
   +9.125000E+0;   +5.000000E+0
   +9.187500E+0;   +8.000000E+0
   +9.250000E+0;   +9.000000E+0
   +9.312500E+0;   +3.000000E+0
   +9.375000E+0;   +7.000000E+0
   +9.437500E+0;   +1.200000E+1
   +9.500000E+0;   +4.000000E+0
   +9.562500E+0;   +8.000000E+0
   +9.625000E+0;   +9.000000E+0
   +9.687500E+0;   +3.000000E+0
   +9.750000E+0;   +1.000000E+0
   +9.812500E+0;   +1.000000E+0
   +9.875000E+0;   +2.000000E+0
   +9.937500E+0;   +1.000000E+0
   +1.000000E+1;   +0.000000E+0
